Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
AdultCensusUnsupervisedData,14,1,SVARMIQ,,2000,0.0005960211695740207,0.00023916515687993155,0.00013351057163441774,0.0011430198813976876,3.382306085066882e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,SVARMIQ,,3500,0.00020582710308754933,8.025397390330538e-05,6.982177851056238e-05,0.0003877878889786759,1.1349625832839091e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,SVARMIQ,,5000,0.00013667311020477835,5.5783575171362894e-05,3.632796591961957e-05,0.00025831088733655844,7.888988856500045e-06,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,2,KernelSHAPIQ,,16,3.1760543508225024e+16,1.9841439808016547e+17,0.0300371054966273,1.4012827793042081e+18,2.8060033273506424e+16,0.10200000000000001,0.09997958975384395,0.0,0.4,0.014139249179038426,,,,,
AdultCensusUnsupervisedData,14,2,KernelSHAPIQ,,50,137562561659779.95,972714199887921.2,2.5135536074339155,6878128069252301.0,137562561379439.19,0.146,0.12969351627304004,0.0,0.5,0.018341432966518894,,,,,
AdultCensusUnsupervisedData,14,2,KernelSHAPIQ,,100,39.4601877074753,264.2910679940924,0.1191293338626604,1870.670847723156,37.376401277131514,0.14200000000000002,0.1051529498261597,0.0,0.4,0.014870872776769264,,,,,
AdultCensusUnsupervisedData,14,2,KernelSHAPIQ,,250,0.016501858514911063,0.00482334632754423,0.009034827992893972,0.032006127978546545,0.0006821241792435511,0.56,0.10101525445522104,0.3,0.8,0.014285714285714284,,,,,
AdultCensusUnsupervisedData,14,2,KernelSHAPIQ,,500,0.0012833293785614438,0.0003412798619450795,0.0007578982027523956,0.0025227007666179407,4.826426093275489e-05,0.9,0.06060915267313264,0.8,1.0,0.00857142857142857,,,,,
AdultCensusUnsupervisedData,14,2,KernelSHAPIQ,,750,0.0007862702030602156,0.0001588276836146676,0.0004691721916067228,0.001121626117907661,2.2461626424816588e-05,0.9,0.053452248382484864,0.8,1.0,0.007559289460184543,,,,,
AdultCensusUnsupervisedData,14,2,KernelSHAPIQ,,1000,0.015268335667334591,0.0041742830316025634,0.005114982004428183,0.02446749909127678,0.0005903327676476224,0.5479999999999999,0.13284946214357338,0.3,0.9,0.01878775111174125,,,,,
AdultCensusUnsupervisedData,14,2,KernelSHAPIQ,,2000,0.00035806404114655096,6.962247758177327e-05,0.00021765907965650384,0.0005086321529422977,9.846105204216053e-06,0.92,0.05714285714285713,0.8,1.0,0.008081220356417684,,,,,
AdultCensusUnsupervisedData,14,2,KernelSHAPIQ,,3500,0.00011104279933274302,1.604762248473661e-05,8.139405582840585e-05,0.00016153111125262736,2.2694765361757933e-06,0.9440000000000001,0.05014265364224069,0.9,1.0,0.007091242083423345,,,,,
AdultCensusUnsupervisedData,14,2,KernelSHAPIQ,,5000,6.467491388726914e-05,1.370507227989984e-05,4.4935832712484845e-05,0.00011126810793242663,1.9381899091537908e-06,0.956,0.05014265364224071,0.9,1.0,0.007091242083423344,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting,16,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting,50,0.25446025376372366,0.08101998473098643,0.1016576282918803,0.5783509786265391,0.011457956122982204,0.282,0.12237446712481173,0.1,0.6,0.017306363109608924,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting,100,0.12514802022894597,0.03869508099625312,0.06099985148281334,0.25897802180933,0.005472310834202657,0.38,0.09689042833036098,0.2,0.6,0.013702375780893485,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting,250,0.06251551280308673,0.01661496231550419,0.03112724279988799,0.10259925377279659,0.00234971050449039,0.444,0.1052887187010759,0.3,0.8,0.014890073395194723,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting,500,0.03242927475639114,0.008261510978305077,0.01745638633643886,0.05594278536656842,0.001168354087121326,0.5519999999999999,0.10544366906997674,0.3,0.8,0.014911986686514157,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting,750,0.0217158383851106,0.0069213747012385925,0.010659522940536889,0.04316625330430904,0.0009788301972757645,0.564,0.119112363346719,0.3,0.8,0.016845031969124197,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting,1000,0.01678568529893089,0.00504523668835061,0.010459707724620654,0.03694412733043742,0.0007135042150047752,0.602,0.09791708278967881,0.4,0.8,0.013847566646917294,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting,2000,0.0077682899611018165,0.0019198979129090078,0.004334699808696471,0.013444468878531665,0.00027151456668077185,0.652,0.09946797248873833,0.4,0.9,0.014066895571532767,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting,3500,0.004439113610235865,0.0012670861901250613,0.002321228867886697,0.010277205581087858,0.00017919304747705155,0.72,0.10301575072754258,0.5,1.0,0.014568627181693671,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting,5000,0.002899406127130262,0.0008324964300912208,0.001327892940319295,0.006150659635699895,0.00011773277420621897,0.758,0.08351951989853412,0.6,0.9,0.011811443776339654,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting_optimal,16,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting_optimal,50,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
AdultCensusUnsupervisedData,14,2,PermutationIQ,inverse_variance_weighting_optimal,100,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
