"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"200","k=4","SHAPIQ",1000,0.200474439452601,0.124407743388194,0.276541135517008
"201","k=4","SHAPIQ",2000,0.00994489419063787,0.0064623764270655,0.0134274119542102
"202","k=4","SHAPIQ",3500,0.00400545755079781,0.0025340025468019,0.00547691255479372
"203","k=4","SHAPIQ",5000,0.00224984493346477,0.00141981995663903,0.00307986991029051
"204","k=4","SVARMIQ",50,0.00581801753602268,0.00397920398575447,0.00765683108629089
"205","k=4","SVARMIQ",100,0.0159286759300259,0.0114033211633297,0.0204540306967221
"206","k=4","SVARMIQ",250,0.0031601272149666,0.0023069708198995,0.0040132836100337
"207","k=4","SVARMIQ",500,0.00551659504558059,0.0037269588307022,0.00730623126045898
"208","k=4","SVARMIQ",750,0.00153604392223937,0.00105255350064385,0.00201953434383489
"209","k=4","SVARMIQ",1000,0.00841990208629673,0.00493494518911841,0.0119048589834751
"210","k=4","SVARMIQ",2000,0.0025145928855104,0.00167309807510615,0.00335608769591465
"211","k=4","SVARMIQ",3500,0.00132250222356266,0.0008587335269524,0.00178627092017292
"212","k=4","SVARMIQ",5000,0.00073330337710332,0.00048311139318311,0.00098349536102353
